Bit_length,beta,gamma
48,-0.5796345896715278,0.6880149725853302
48,-0.44758442719674496,0.595657042191879
48,0.43875166430609186,-0.5285100153262614
48,-0.5688334328444602,0.7375890205636383
48,-0.46435923961422476,0.558490845377934
48,0.5600257369440926,-0.6902494268503931
48,-0.57931978439436,0.7630274969918355
48,-0.5775525498190602,0.7881404927939454
49,-0.6334764448225167,0.8165512232034011
49,-0.6125131476551262,0.8674271424630803
49,0.4836857627713833,-0.6406024703288353
49,0.41392501787181957,-0.5871149046193568
49,-0.5637031817153132,0.7485728222359737
49,-0.47440020059311666,0.5442634087177693
49,-0.49233087882083326,0.6368170316647944
49,0.40746327803188087,-0.47978106287631117
49,0.47649261224317074,-0.6166821760828733
49,-0.4987889507197859,0.71636890521734
50,0.5497330457761396,-0.736236958923103
50,0.6130030777515039,-0.7084769829427703
50,-0.519207118000071,0.7719253839296081
50,-0.5343453859305455,0.7212403436740531
50,-0.4281977693437616,0.4979703096098906
50,-0.5478720507164074,0.6557814253703396
50,-0.5644842322197136,0.8208699138389017
50,-0.5429793364173483,0.7042712731935802
50,0.45862698151236236,-0.5429918345990797
50,-0.49086361260323175,0.5739387046066351
51,-0.6924825757870368,0.8172382969813179
51,-0.5371123206818174,0.5637390469131051
51,0.4344054108684531,-0.5084079806498714
51,-0.645127614662869,0.915628707948277
51,-0.6628440078428123,0.7851403731195161
51,-0.538796032810924,0.7260175460340109
51,-0.6033147305371725,0.7779797280229139
51,0.4175656806238627,-0.582554075041638
51,-0.41348392540431644,0.5568906702932841
51,-0.563979398847962,0.6761277158461563
52,-0.410258122280283,0.6515267063669443
52,-0.4725196446055869,0.641986594624662
52,-0.49097762024341635,0.7347678991270897
52,-0.4871545805501326,0.6913487810631735
52,0.3530171428477329,-0.43139433644673075
52,-0.6137413657054438,0.7465809214784673
52,-0.500529957676225,0.5425297226735168
52,-0.4805352140203477,0.6332349361145517
52,-0.4437699596119902,0.5105470655171955
52,-0.6184396989616222,0.7030267429488226
53,0.4704778040140418,-0.7028346997760162
53,-0.5369109459852102,0.6402429160431744
53,-0.5306108473829061,0.6698525340361539
53,-0.415268334825471,0.5198863440887238
53,-0.5056639972861391,0.6917490416712341
53,-0.5309641039509384,0.6762779923761071
53,-0.5836105080881777,0.8130085243911771
53,0.7037034194412679,-0.8805892331213417
53,-0.4953859087418867,0.6969041396088054
53,-0.4432596469641038,0.527076233424349
54,-0.6224374444032045,0.6909476918510165
54,0.44192056284729375,-0.547597370007961
54,-0.5006189994052159,0.5900427105982875
54,-0.4432283414593855,0.5914871515882243
